;Con;Contp;PP;Reg;AgtId;Agt;Dat;Status;Lgt;N_characters;Agtp;Stage;StageSub;ThrdPart;OthAgr;Loc1ISO;Loc2ISO;UcdpCon;UcdpAgr;CowWar;GeWom;GeMe;GeMeOth;GeSo;GeLgbti;GeFa;HrGen;EqGen;HrDem;Prot;HrFra;HrCp;HrNi;HrMob;HrMob;HrDet;Med;HrCit
501;Democratic Republic of Congo;Government;34.0;Africa (excl MENA);1190;Ordonnance N° 08/008 du 02 Fev 2008 portant organisation et fonctionnement du programme national de sécurisation, pacification, stabilisation et reconstruction des provinces du Nord-Kivu et du Sud-Kivu, dénommé « Programme Amani »;2008-02-02;Unilateral document;7;14325;Intra;Imp;ImpMod;;"- Ordinance no 07/017 of 3 May 2007, on the organisation and functioning of the Government, practical procedures for collaboration between the President of the Republic and the Government, as well as between members of the Government;
- Ordinance no 07/075 of 20 December 2007 on convening the Conference on Peace, Security and Development in the Provinces of North Kivu and South Kivu, as modified and completed to date;
- The relevant resolutions and recommendations of the Conference on Peace, Security and Development in the Provinces of North Kivu and South Kivu calling for the implementation of appropriate mechanisms for post-Conference monitoring and dialogue;
- The Acts of Engagement signed at Goma on 23 January 2008, in particular the provisions relevant to setting up a Mixed Technical Peace and Security Commission;
- The Joint Nairobi Communique on the disarmament and repatriation of armed foreign groups of 9 November 2007;";COD;;283;;;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
502;Democratic Republic of Congo;Government;34.0;Africa (excl MENA);671;Acte d'Engagement, Nord Kivu;2008-01-23;Multiparty signed/agreed;7;11563;Intra;SubPar;MultIss;"LES FACILITATEURS INTERNATIONAUX:
Pour les NATIONS-UNIES, Mr Alan Doss
Pour l'UNION EUROPEENNE, Mr Roeland van de Geer
Pour les ETATS-UNIS D'AMERIQUE, Mr Tim Shortley
Pour l'UNION AFRICAINE, Mr Pierre Yere
Pour la CONFERENCE INTERNATIONALE SUR LA REGION DES GRANDS LACS, Mme Liberata Mulamula

LES TEMOINS NATIONAUX
POUR LES CHEFS COUTUMIERS
SUD-KIVU, MWAMI KABARE RUGEMANINZI II NABUSHI
NORD-KIVU, MWAMI ALEXANDRE MUHINDO MUKOSASENGE

POUR LA SOCIETE CIVILE
DÉLÉGATION NATIONALE: MR KIBISWA KWABENE NAUPESS
SUD-KIVU: MR BIRHINGINGWA MUGABO CYPRIEN
NORD-KIVU: MR JASON LUNENO MAENE

POUR LE SECTEUR PRIVE
FEC SUD-KIVU: MR MUDEKEREZA NAMEGABE
FEC NORD-KIVU:MR DESIRE SEGAHUNGU

POUR LES CONFESSIONS RELIGIEUSES
EGLISE CATHOLIQUE: +THEOPHILE KABOY
EGLISE DU CHRIST AU CONGO: EV. SONGOU NATHALIS
EGLISE ORTHODOXE: PR. FUMUNZANZA GIMUANGA
EGLISE KIMBANGUISTE: REV. SAKUAMESO RAPHAEL
EGLISE DU REVEIL: EV. NTAMBWE MUMPEMPE
COMMUNAUTE ISLAMIQUE: IMAM RACHIDI MOUSSA
EGLISE INDEPENDANTE DU CONGO: S.E SIMON NZINGA M
ARMEE DU SALUT: MAJOR GRACIA MATONDO
";"- the relevant Resolution of the Conference on Peace, Security and Development of the Provinces of North and South Kivu, 
- the relevant Resolution on peace and the end of the war, 
- all other resolutions and recommendations adopted at Goma by the above- mentioned Conference,
- Joint Nairobi Communique on the disarmament and repatriation of armed foreign groups
";COD;;283;;;1;0;0;0;0;0;1;0;0;0;2;1;0;1;1;0;0;0
503;Democratic Republic of Congo;Government;34.0;Africa (excl MENA);672;Acte d'Engagement, Sud Kivu;2008-01-23;Multiparty signed/agreed;7;11999;Intra;SubPar;MultIss;"LES FACILITATEURS INTERNATIONAUX:
Pour les NATIONS-UNIES, Mr Alan Doss
Pour l'UNION EUROPEENNE, Mr Roeland van de Geer
Pour les ETATS-UNIS D'AMERIQUE, Mr Tim Shortley
Pour l'UNION AFRICAINE, Mr Pierre Yere
Pour la CONFERENCE INTERNATIONALE SUR LA REGION DES GRANDS LACS, Mme Liberata Mulamula

LES TEMOINS NATIONAUX
POUR LES CHEFS COUTUMIERS
SUD-KIVU, MWAMI KABARE RUGEMANINZI II NABUSHI
NORD-KIVU, MWAMI ALEXANDRE MUHINDO MUKOSASENGE

POUR LA SOCIETE CIVILE
DÉLÉGATION NATIONALE: MR KIBISWA KWABENE NAUPESS
SUD-KIVU: MR BIRHINGINGWA MUGABO CYPRIEN
NORD-KIVU: MR JASON LUNENO MAENE

POUR LE SECTEUR PRIVE
FEC SUD-KIVU: MR MUDEKEREZA NAMEGABE
FEC NORD-KIVU:MR DESIRE SEGAHUNGU

POUR LES CONFESSIONS RELIGIEUSES
EGLISE CATHOLIQUE: +THEOPHILE KABOY
EGLISE DU CHRIST AU CONGO: EV. SONGOU NATHALIS
EGLISE ORTHODOXE: PR. FUMUNZANZA GIMUANGA
EGLISE KIMBANGUISTE: REV. SAKUAMESO RAPHAEL
EGLISE DU REVEIL: EV. NTAMBWE MUMPEMPE
COMMUNAUTE ISLAMIQUE: IMAM RACHIDI MOUSSA
EGLISE INDEPENDANTE DU CONGO: S.E SIMON NZINGA M
ARMEE DU SALUT: MAJOR GRACIA MATONDO";"- the relevant Resolution of the Conference on Peace, Security and Development of the Provinces of North and South Kivu, 
- the relevant Resolution on peace and the end of the war, 
- all other resolutions and recommendations adopted at Goma by the above- mentioned Conference,
- Joint Nairobi Communique on the disarmament and repatriation of armed foreign groups
";COD;;283;;;1;0;0;0;0;0;1;0;0;0;2;1;0;1;1;0;0;0
504;Democratic Republic of Congo;Government;34.0;Africa (excl MENA);893;Accord Cadre pour la Paix en Ituri entre le Gouvernment de la Republique Democratique du Congo et les Groupes Armes de l'Ituri (MRC, FNI, et FRPI);2006-11-29;Multiparty signed/agreed;2;3796;Intra;SubComp;FrAg;Sous l’observation et la facilitation de la MONUC, M. Charles Gomis;;COD;;283;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0
505;Democratic Republic of Congo;Government;34.0;Africa (excl MENA);895;Compte Rendu de la Rencontre Entre la Delegation du Gouvernement de la RDC Conduite par le Ministre de la Defence et la Delegation du Group Arme du Commandant Cobra Matata, en Presence de la MONUC a Aveba;2006-11-18;Multiparty signed/agreed;1;1788;Intra;Pre;Prin;Sous la facilitation de la MONUC: Le General Christian Houdet, Chef d'Etat Major de la MONUC;;COD;;283;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0
506;Democratic Republic of Congo;Government;34.0;Africa (excl MENA);896;Dispositions Pratiques Additives a L'Accord Signé a Kambutso le 26 Juillet 2006, entre le Gouvernement de la RDC et le MRC, en presence de la MONUC;2006-11-16;Multiparty signed/agreed;1;1394;Intra;Imp;ExtSub;"Pour la MONUC
Charles Gomis
Facilitateur";;COD;;283;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
507;Democratic Republic of Congo;Government;34.0;Africa (excl MENA);894;Accord entre le CoRDC et le Mouvement Revolutionnaire Congolais (MRC) en Presence de la MONUC;2006-07-26;Multiparty signed/agreed;1;1370;Intra;SubPar;FrparOth;"Pour la MONUC
Facilitateur Observateur
Charles Gomis ";;COD;;283;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
508;Democratic Republic of Congo;Government;31.0;Africa (excl MENA);404;Intercongolese Negotiations: The Final Act ('The Sun City Agreement');2003-04-02;Multiparty signed/agreed;95;160269;Intra;SubComp;FrAg;"Witness
The Facilitator Sir Ketumile Masire

For the African Union H.E. Mr Thabo Mbeki Chairman of the African Union

For the United Nations H.E. Moustapha Niasse Special Envoy of the Secretary-General on the Inter-Congolese Dialogue";"Page 1, Untitled Preamble:
RECALLING the LUSAKA Agreement for a ceasefire in the Democratic Republic of Congo, signed in Lusaka on 10 July, 30 July and 31 August 1999;

Page 2, Article 1:
...
2. The Global and Inclusive Agreement signed in Pretoria on 17 December 2002, together with the Additional Memorandum on the Army and Security, signed in Pretoria on 6 March 2003.
RECALLING the Declaration of Fundamental Principles signed in Lusaka on 4 May 2001, by the Parties to the aforementioned Agreement;
RECALLING the Act of Commitment signed in Gaborone on 24 August 2001 by the representatives of the components and entities to the Inter-Congolese Political Negotiations;

Page 2, ARTICLE 2:
The Parties commit themselves to refrain from any act or conduct contrary to the provisions of the Lusaka Agreement and of the instruments mentioned in Article 1 above, and to spare no effort in ensuring that the said provisions are respected and implemented in their letter and spirit.
In that regard, the Parties further commit themselves to the earliest possible installation of the Transitional Government and other institutions, as envisaged in the said Global and Inclusive Agreement.

Page 11-12, 1. Resolution No DIC/CPJ/01, RELATING TO THE GLOBAL AND INCLUSIVE AGREEMENT ON THE TRANSITION IN THE DRC, SIGNED IN PRETORIA ON 17 DECEMBER 2992, AND THE MEMORANDUM ADDITIONAL THERETO SIGNED ON 6 MARCH 2003:
CONSIDERING the Agreement for a Ceasefire in the DRC, signed on 10 July, 30 July and 31 August 1999;
RECALLING the Declaration of the Fundamental Principles of the Inter-Congolese Political Negotiations signed at Lusaka on 4 May 2001, by the parties signatory to the Agreement mentioned above;
RECALLING the Gaborone Act of Commitment signed by the representatives of the components at the Inter-Congolese Political Negotiations on 24 August 2001;
[...]
CALL ON the international community to maintain its interest and support by accompanying the efforts of the Transitional Government authorities and the people of the DRC in order to ensure the consolidation of peace and stability in the DRC.
REQUEST the transitional institutions to ensure the full and faithful implementation of the said Global and Inclusive Agreement on the Transition in the DRC, as well as the Additional Memorandum on the Army and Security.


";COD;;283;1290.0;905.0;1;1;0;0;0;1;1;2;3;3;3;1;3;1;1;1;2;2
509;Democratic Republic of Congo;Government;31.0;Africa (excl MENA);1303;Draft Constitution of the Transition;2003-04-01;Multiparty signed/agreed;60;93134;Intra;SubComp;FrCons;"WITNESSES:

His Excellency Mr Thabo Mbeki, President of the Republic of South Africa and Chairman in office of the African Union,represented by His Excellency His Excellency Mr Sydney Mufamadi, Minister of Provincial and Local Government,

His Excellency Mr Moustapha Niasse,Special Envoy of the Secretary General of the United Nations for Inter-Congolese Dialogue, representing His Excellency Mr Kofi Annan, Secretary General of the OAU 
";"Page 3, TITLE I: GENERAL PROVISIONS, Article 1

The Constitution of the transition of the Democratic Republic of Congo was drawn up based on the Comprehensive and Inclusive Agreement on Transition in the Democratic Republic of the Congo.";COD;;283;1289.0;905.0;1;0;0;1;0;1;1;1;3;3;1;1;1;1;1;1;3;2
510;Democratic Republic of Congo;Government;31.0;Africa (excl MENA);455;Mémorandum sur le Mécanisme pour la formation d'une Armée Nationale, Restructurée et Intégrée;2003-03-06;Multiparty signed/agreed;3;5005;Intra;SubPar;Iss;;- Global and Inclusive Agreement on Transition in the Democratic Republic of Congo;COD;;283;;905.0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
511;Democratic Republic of Congo;Government;31.0;Africa (excl MENA);394;Global and Inclusive Agreement on Transition in the Democratic Republic of Congo ('The Pretoria Agreement');2002-12-16;Multiparty signed/agreed;20;35179;Intra;SubPar;MultIss;"Page 2, PREAMBLE

CALLING on the following persons to bear witness: His Excellency Mr Ketumile MASIRE, neutral facilitator in the Inter-Congolese Dialogue, His Excellency Mr Koffi ANNAN, Secretary-General of the United Nations Organisation, represented by His Excellency Mr Moustapha NIASSE, Special Envoy of the Secretary-General of theUnited Nations for the Inter-Congolese Dialogue, His Excellency Mr Thabo MBEKI, President of the Republic of South Africa and current Chairman of the African Union;";"Page 2, PREAMBLE

CONSIDERING the Agreement on a ceasefire in the Democratic Republic of the Congo signed in Lusaka on 10, 30 and 31 July 1999;";COD;;283;1005.0;905.0;1;0;0;0;0;0;0;0;3;0;1;0;3;1;1;0;1;1
512;Democratic Republic of Congo;Government;31.0;Africa (excl MENA);623;Accord Politique pour la gestion consensuelle de la transition en République Démocratique du Congo;2002-04-19;Multiparty signed/agreed;9;31526;Intra;SubPar;MultIss;;;COD;;283;1291.0;905.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
513;Democratic Republic of Congo;Government;31.0;Africa (excl MENA);213;Acte d'Engagement Gaborone;2001-08-24;Multiparty signed/agreed;2;4718;Intra;Pre;Conf;In the presence of Ketumile Masire (then President of Botswana) as the neutral  facilitator of the inter-congolese political negotiations;"- Lusaka Ceasefire Agreement signed on 10 and 30 July, and 31 August, 1999, in Lusaka, 
- The relevant resolutions of the United Nations Security Council on the Inter-Congolese political negotiations
- the Declaration of Fundamental Principles signed in Lusaka on 4 May 2001 by the signatory Parties to the above Agreement";COD;;283;;905.0;1;0;0;0;0;0;1;0;0;2;1;1;0;1;1;0;3;2
514;Democratic Republic of Congo;Government;31.0;Africa (excl MENA);356;Declaration of Fundamental Principles of the Inter-Congolese Political Negotiations;2001-05-04;Multiparty signed/agreed;2;2120;Intra;Pre;Prin;;"Page 1, I. Preamble:

Recalling the Lusaka Ceasefire Agreement";COD;;283;;905.0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0
515;Democratic Republic of Congo;Government;31.0;Africa (excl MENA);319;Ceasefire Agreement (Lusaka Agreement);1999-07-10;Multiparty signed/agreed;30;28999;Intra;Cea;CeaMix;"AS WITNESSES:

The Republic of Zambia, the Organization for African Unity (OAU), the United Nations and the Southern African Development Community (SADC)";"Page 2, Annex , Preamble

RECALLING the Pretoria Summit Communiwue dated 23rd August, 1998 re-affirming that all ethnic groups and nationalities whose people and territory constituted what became Congo (now DRC) at independence must enjoy equal rights and protection under the law as citizens.

Page 3, Annex , Preamble

REITERATING the call made at the Second Victoria Falls Summit held from 7 to 8 September, 1998 as contained in the Joint Communiqué of the Summit, for the immediate cessation of hostilities:

Page 3, Annex , Preamble

RECALLING the mandate, contained in the Victoria Falls II Joint Communiqué, give to the Minister of Defence and other officials working in close cooperation with OAU and the UN to establish the modalities for effecting an immediate ceasefire and put in place a mechanism for monitoring compliance with the ceasefire provisions:

Page 3, Annex , Preamble

RECALLING further the Peace Agreement signed on 18 April, 1999 at Sirte (Libya);

";COD;;283;1004.0;905.0;1;0;0;0;0;0;1;1;1;2;1;0;0;1;1;0;3;2
516;Democratic Republic of Congo;Government;31.0;Africa (excl MENA);1043;Sirte Peace Agreement;1999-04-18;Multiparty signed/agreed;2;3079;Intra;Pre;Prin;(Signed) Col. Muamar EL-GADDAFI, Leader of the Great El-Fateh Revolution and Coordinator of the Peace Process in the Great Lakes;;COD;;283;;905.0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
517;Democratic Republic of Congo;Government;31.0;Africa (excl MENA);477;Peace Agreement Between the Governments of the Republic of Rwanda and the Democratic Republic of the Congo on the Withdrawal of the Rwandan Troops from the Territory of the Democratic Republic of the Congo and the Dismantling of the Ex-FAR and Interahamwe Forces in the Democratic Republic of the Congo (DRC);2002-07-30;Multiparty signed/agreed;3;9140;InterIntra;SubPar;MultIss;African Union, UN, South Africa (facilitator)- unclear whether or who signed;The Lusaka Ceasefire Agreement;COD;RWA;283;;905.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
518;Democratic Republic of Congo;Government;31.0;Africa (excl MENA);1194;Programme of Implementation of the Peace Agreement Between the Governments of the Republic of Rwanda and the Democratic Republic of the Congo on the Withdrawal of the Rwandan Troops from the Territory of the Democratic Republic of the Congo and the Dismantling of the Ex-FAR and Interahamwe Forces in the Democratic Republic of the Congo (DRC) (and Implementation Agreement);2002-07-30;Multiparty signed/agreed;5;9305;InterIntra;Imp;;"(Signed) Thabo M. Mbeki, President of the Republic of South Africa

(Signed) Kofi Annan, Secretary-General of the United Nations";- The Lusaka Ceasefire Agreement of 1999;COD;;283;;905.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
